"COD_MUN","MUNICIPIO","Ano","Populacao","Sexo","Faixa_Etaria","Macro","GRS","RS"
"250710","ITAPOROROCA","2014","3730","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2014","3691","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2014","7421","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2014","17852","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2015","3805","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2015","3776","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2015","7581","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2015","18021","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2016","3900","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2016","3866","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2016","7766","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2016","18180","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2017","3992","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2017","3953","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2017","7945","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2017","18336","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2018","4083","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2018","4041","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2018","8124","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2018","18501","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2019","4172","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2019","4126","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2019","8298","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2019","18664","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2020","4258","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2020","4208","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2020","8466","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2020","18823","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2021","4355","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2021","4302","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2021","8657","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2021","18978","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2022","4261","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2022","4248","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2022","8509","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2022","18382","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2023","4261","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2023","4248","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2023","8509","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250710","ITAPOROROCA","2023","18382","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250720","ITATUBA","2014","2239","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2014","2129","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2014","4368","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2014","10684","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2015","2280","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2015","2178","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2015","4458","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2015","10741","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2016","2323","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2016","2231","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2016","4554","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2016","10796","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2017","2364","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2017","2281","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2017","4645","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2017","10850","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2018","2407","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2018","2327","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2018","4734","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2018","10906","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2019","2446","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2019","2379","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2019","4825","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2019","10962","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2020","2485","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2020","2426","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2020","4911","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2020","11016","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2021","2527","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2021","2479","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2021","5006","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2021","11069","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2022","2504","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2022","2350","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2022","4854","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2022","10499","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2023","2504","Feminino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2023","2350","Masculino","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2023","4854","Total","30 a 69 anos","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250720","ITATUBA","2023","10499","Total","População Total","1ª Macro","12ª GRS - Itabaiana","12ª Região de Saúde"
"250730","JACARAU","2014","3056","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2014","2857","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2014","5913","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2014","14339","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2015","3106","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2015","2892","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2015","5998","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2015","14359","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2016","3158","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2016","2933","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2016","6091","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2016","14377","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2017","3212","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2017","2971","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2017","6183","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2017","14394","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2018","3261","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2018","3009","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2018","6270","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2018","14413","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2019","3309","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2019","3045","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2019","6354","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2019","14431","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2020","3357","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2020","3081","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2020","6438","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2020","14450","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2021","3421","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2021","3137","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2021","6558","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2021","14467","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2022","3547","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2022","3257","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2022","6804","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2022","14477","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2023","3547","Feminino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2023","3257","Masculino","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2023","6804","Total","30 a 69 anos","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250730","JACARAU","2023","14477","Total","População Total","1ª Macro","1ª GRS - João Pessoa","14ª Região de Saúde"
"250740","JERICO","2014","1797","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2014","1640","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2014","3437","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2014","7707","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2015","1817","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2015","1665","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2015","3482","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2015","7714","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2016","1836","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2016","1688","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2016","3524","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2016","7720","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2017","1853","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2017","1709","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2017","3562","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2017","7726","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2018","1871","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2018","1732","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2018","3603","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2018","7732","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2019","1886","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2019","1754","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2019","3640","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2019","7739","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2020","1901","Feminino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2020","1774","Masculino","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2020","3675","Total","30 a 69 anos","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
"250740","JERICO","2020","7745","Total","População Total","3ª Macro","8ª GRS - Catolé do Rocha","8ª Região de Saúde"
